"id","code","name","level_id","parent_id","path"
50510,NULL,"Mikayoni",5,339,"1.15.68.339."
50511,NULL,"Mikiria",5,1231,"1.43.247.1231."
50512,NULL,"Mikoko",5,369,"1.15.74.369."
50513,NULL,"Mikongoni",5,369,"1.15.74.369."
50514,NULL,"Milimani",5,332,"1.15.67.332."
50515,NULL,"Milimani",5,1258,"1.43.252.1258."
50516,NULL,"Milimani a",5,640,"1.23.128.640."
50517,NULL,"Milimani b",5,640,"1.23.128.640."
50518,NULL,"Milundi",5,340,"1.15.69.340."
50519,NULL,"Mimindi",5,333,"1.15.67.333."
50520,NULL,"Mimuuni",5,343,"1.15.69.343."
50521,NULL,"Min Arot",5,1256,"1.43.251.1256."
50522,NULL,"Mingetoni",5,353,"1.15.71.353."
50523,NULL,"Minya A",5,1247,"1.43.250.1247."
50524,NULL,"Minya B",5,1247,"1.43.250.1247."
50525,NULL,"Minyere A",5,1247,"1.43.250.1247."
50526,NULL,"Minyere B",5,1247,"1.43.250.1247."
50527,NULL,"Minyere C",5,1247,"1.43.250.1247."
50528,NULL,"Minyere D",5,1247,"1.43.250.1247."
50529,NULL,"Miorre A",5,1255,"1.43.251.1255."
50530,NULL,"Miorre B",5,1255,"1.43.251.1255."
50531,NULL,"Mililuni",5,356,"1.15.72.356."
50532,NULL,"Merikuka",5,613,"1.23.123.613."
50533,NULL,"Mililuni",5,344,"1.15.69.344."
50534,NULL,"Milenye",5,1249,"1.43.250.1249."
50535,NULL,"Mikongoo",5,367,"1.15.74.367."
50536,NULL,"Mikongweni",5,346,"1.15.70.346."
50537,NULL,"Mikosoni",5,344,"1.15.69.344."
50538,NULL,"Mikuya",5,1231,"1.43.247.1231."
50539,NULL,"Mikuyu A",5,1257,"1.43.252.1257."
50540,NULL,"Mikuyu B",5,1257,"1.43.252.1257."
50541,NULL,"Mikuyumikya",5,349,"1.15.70.349."
50542,NULL,"Mikuyuni",5,334,"1.15.67.334."
50543,NULL,"Mikuyuni",5,343,"1.15.69.343."
50544,NULL,"Mikuyuni",5,347,"1.15.70.347."
50545,NULL,"Mikuyuni",5,349,"1.15.70.349."
50546,NULL,"Mikuyuni",5,353,"1.15.71.353."
50547,NULL,"Mikuyuni",5,352,"1.15.71.352."
50548,NULL,"Mikuyuni Township",5,354,"1.15.72.354."
50549,NULL,"Mikwa",5,332,"1.15.67.332."
50550,NULL,"Mikwili",5,338,"1.15.68.338."
50551,NULL,"Milambila",5,364,"1.15.73.364."
50552,NULL,"Milia",5,332,"1.15.67.332."
50553,NULL,"Mirambaikamba",5,335,"1.15.67.335."
50554,NULL,"Merier",5,624,"1.23.125.624."
50555,NULL,"Menzai",5,366,"1.15.74.366."
50556,NULL,"Mbitini",5,337,"1.15.68.337."
50557,NULL,"Mbitini",5,349,"1.15.70.349."
50558,NULL,"Mbitini",5,350,"1.15.71.350."
50559,NULL,"Mbitini",5,352,"1.15.71.352."
50560,NULL,"Mbitini",5,351,"1.15.71.351."
50561,NULL,"Mbitini",5,361,"1.15.73.361."
50562,NULL,"Mbitini",5,368,"1.15.74.368."
50563,NULL,"Mbitini",5,338,"1.15.68.338."
50564,NULL,"Mbiuni",5,337,"1.15.68.337."
50565,NULL,"Mbiuni",5,369,"1.15.74.369."
50566,NULL,"Mbondeni",5,338,"1.15.68.338."
50567,NULL,"Mbondo",5,333,"1.15.67.333."
50568,NULL,"Mbondoni",5,339,"1.15.68.339."
50569,NULL,"Mbondoni",5,342,"1.15.69.342."
50570,NULL,"Mbooni",5,336,"1.15.68.336."
50571,NULL,"Mbooni",5,338,"1.15.68.338."
50572,NULL,"Mbiuni",5,361,"1.15.73.361."
50573,NULL,"Mbitini",5,336,"1.15.68.336."
50574,NULL,"Mbitini",5,334,"1.15.67.334."
50575,NULL,"Mbingoni",5,347,"1.15.70.347."
50576,NULL,"Mbaunzo",5,336,"1.15.68.336."
50577,NULL,"Mbavae",5,348,"1.15.70.348."
50578,NULL,"Mbeka",5,1238,"1.43.248.1238."
50579,NULL,"Mbelengeni",5,367,"1.15.74.367."
50580,NULL,"Mbelenzu",5,366,"1.15.74.366."
50581,NULL,"Mbelia",5,358,"1.15.72.358."
50582,NULL,"Mbemba Imwe",5,352,"1.15.71.352."
50583,NULL,"Mbembani",5,361,"1.15.73.361."
50584,NULL,"Mbetheli",5,370,"1.15.74.370."
50585,NULL,"Mbetwani",5,345,"1.15.69.345."
50586,NULL,"Mbetwani A",5,353,"1.15.71.353."
50587,NULL,"Mbetwani B",5,353,"1.15.71.353."
50588,NULL,"Mbia",5,343,"1.15.69.343."
50589,NULL,"Mbilii",5,358,"1.15.72.358."
50590,NULL,"Mbiliini",5,358,"1.15.72.358."
50591,NULL,"Mbilikani",5,353,"1.15.71.353."
50592,NULL,"Mbilivili",5,334,"1.15.67.334."
50593,NULL,"Mbooni",5,348,"1.15.70.348."
50594,NULL,"Mbooni",5,356,"1.15.72.356."
50595,NULL,"Mbooni",5,354,"1.15.72.354."
50596,NULL,"Mbooni",5,370,"1.15.74.370."
50597,NULL,"Mbusyani",5,351,"1.15.71.351."
50598,NULL,"Mbusyani",5,357,"1.15.72.357."
50599,NULL,"Mbusyani A",5,370,"1.15.74.370."
50600,NULL,"Mbusyani B",5,370,"1.15.74.370."
50601,NULL,"Mbusyani Township",5,350,"1.15.71.350."
50602,NULL,"Mbuthani",5,350,"1.15.71.350."
50603,NULL,"Mbuuni",5,343,"1.15.69.343."
50604,NULL,"Mbuvu",5,342,"1.15.69.342."
50605,NULL,"Mbwani",5,342,"1.15.69.342."
50606,NULL,"Mbwauni",5,348,"1.15.70.348."
50607,NULL,"Mekalanile A",5,360,"1.15.73.360."
50608,NULL,"Mekalanile B",5,360,"1.15.73.360."
50609,NULL,"Memboo",5,357,"1.15.72.357."
50610,NULL,"Memboo",5,365,"1.15.74.365."
50611,NULL,"Memboo",5,368,"1.15.74.368."
50612,NULL,"Memboo",5,366,"1.15.74.366."
50613,NULL,"Menzai",5,367,"1.15.74.367."
50614,NULL,"Mbusyani",5,350,"1.15.71.350."
50615,NULL,"Menzoka",5,352,"1.15.71.352."
50616,NULL,"Mbuoni",5,344,"1.15.69.344."
50617,NULL,"Mbuni A",5,1242,"1.43.249.1242."
50618,NULL,"Mbora",5,1223,"1.43.245.1223."
50619,NULL,"Mbora A",5,1229,"1.43.246.1229."
50620,NULL,"Mbora B",5,1229,"1.43.246.1229."
50621,NULL,"Mboroko",5,335,"1.15.67.335."
50622,NULL,"Mboru",5,340,"1.15.69.340."
50623,NULL,"Mboto Liboro",5,1233,"1.43.247.1233."
50624,NULL,"Mbui",5,332,"1.15.67.332."
50625,NULL,"Mbui Ndune",5,370,"1.15.74.370."
50626,NULL,"Mbuindune",5,370,"1.15.74.370."
50627,NULL,"Mbuini",5,346,"1.15.70.346."
50628,NULL,"Mbukoni",5,332,"1.15.67.332."
50629,NULL,"Mbukoni",5,349,"1.15.70.349."
50630,NULL,"Mbukoni",5,346,"1.15.70.346."
50631,NULL,"Mbukoni",5,364,"1.15.73.364."
50632,NULL,"Mbulunga",5,365,"1.15.74.365."
50633,NULL,"Mbuluti",5,364,"1.15.73.364."
50634,NULL,"Mbunguluti",5,351,"1.15.71.351."
50635,NULL,"Mbuni B",5,1242,"1.43.249.1242."
50636,NULL,"Mugur",5,639,"1.23.128.639."
50637,NULL,"Miranga",5,1223,"1.43.245.1223."
50638,NULL,"Miranga",5,1246,"1.43.250.1246."
50639,NULL,"Moruarengan",5,637,"1.23.127.637."
50640,NULL,"Moruarot",5,625,"1.23.125.625."
50641,NULL,"Moruchorod",5,637,"1.23.127.637."
50642,NULL,"Morudapal",5,640,"1.23.128.640."
50643,NULL,"Moruereng",5,637,"1.23.127.637."
50644,NULL,"Moruese",5,630,"1.23.126.630."
50645,NULL,"Moruita",5,632,"1.23.126.632."
50646,NULL,"Moruanok",5,637,"1.23.127.637."
50647,NULL,"Morukirion b",5,614,"1.23.123.614."
50648,NULL,"Moruling'aring'an",5,616,"1.23.123.616."
50649,NULL,"Morulingakirion",5,637,"1.23.127.637."
50650,NULL,"Moruongor",5,626,"1.23.125.626."
50651,NULL,"Moruongor",5,637,"1.23.127.637."
50652,NULL,"Morusipo",5,636,"1.23.127.636."
50653,NULL,"Morutorong",5,614,"1.23.123.614."
50654,NULL,"Morutorong",5,613,"1.23.123.613."
50655,NULL,"Morukomol",5,639,"1.23.128.639."
50656,NULL,"Moruangitak",5,620,"1.23.124.620."
50657,NULL,"Moruang'ikor",5,631,"1.23.126.631."
50658,NULL,"Moruang'buin",5,616,"1.23.123.616."
50659,NULL,"Mlimani b",5,637,"1.23.127.637."
50660,NULL,"Mogabi A",5,1258,"1.43.252.1258."
50661,NULL,"Mogabi B",5,1258,"1.43.252.1258."
50662,NULL,"Mombasa",5,353,"1.15.71.353."
50663,NULL,"Mombasa raha",5,633,"1.23.127.633."
50664,NULL,"Mongo",5,367,"1.15.74.367."
50665,NULL,"Monguni",5,370,"1.15.74.370."
50666,NULL,"Monti",5,627,"1.23.125.627."
50667,NULL,"Morapongo",5,614,"1.23.123.614."
50668,NULL,"Moriedou",5,612,"1.23.123.612."
50669,NULL,"Mutwanza",5,354,"1.15.72.354."
50670,NULL,"Morneushapel",5,617,"1.23.124.617."
50671,NULL,"Mortuary",5,616,"1.23.123.616."
50672,NULL,"Moru egee",5,631,"1.23.126.631."
50673,NULL,"Moru erus",5,614,"1.23.123.614."
50674,NULL,"Moru-apong",5,614,"1.23.123.614."
50675,NULL,"Moruamekwi",5,620,"1.23.124.620."
50676,NULL,"Mosa Township",5,350,"1.15.71.350."
50677,NULL,"Mramba B",5,1258,"1.43.252.1258."
50678,NULL,"Mramba C",5,1258,"1.43.252.1258."
50679,NULL,"Mrongo",5,1252,"1.43.251.1252."
50680,NULL,"Muangeni",5,361,"1.15.73.361."
50681,NULL,"Muangeni",5,365,"1.15.74.365."
50682,NULL,"Muangeni",5,367,"1.15.74.367."
50683,NULL,"Muani",5,347,"1.15.70.347."
50684,NULL,"Muania Nguli",5,354,"1.15.72.354."
50685,NULL,"Muathe",5,348,"1.15.70.348."
50686,NULL,"Muaya",5,1258,"1.43.252.1258."
50687,NULL,"Muche A",5,1241,"1.43.249.1241."
50688,NULL,"Muche B",5,1241,"1.43.249.1241."
50689,NULL,"Muche C",5,1241,"1.43.249.1241."
50690,NULL,"Muche D",5,1241,"1.43.249.1241."
50691,NULL,"Muga Jwelu",5,1228,"1.43.246.1228."
50692,NULL,"Mugaa",5,332,"1.15.67.332."
50693,NULL,"Mugemu",5,1258,"1.43.252.1258."
50694,NULL,"Mugera",5,1258,"1.43.252.1258."
50695,NULL,"Mugoo",5,332,"1.15.67.332."
50696,NULL,"Muguna",5,335,"1.15.67.335."
50697,NULL,"Muangeni",5,353,"1.15.71.353."
50698,NULL,"Mlimani a&b",5,628,"1.23.125.628."
50699,NULL,"Muangeni",5,340,"1.15.69.340."
50700,NULL,"Muambani",5,370,"1.15.74.370."
50701,NULL,"Msambweni",5,351,"1.15.71.351."
50702,NULL,"Msare A",5,1259,"1.43.252.1259."
50703,NULL,"Msare B",5,1259,"1.43.252.1259."
50704,NULL,"Msekwa",5,1259,"1.43.252.1259."
50705,NULL,"Mt. Kenya",5,628,"1.23.125.628."
50706,NULL,"Mtoto",5,365,"1.15.74.365."
50707,NULL,"Muaani",5,337,"1.15.68.337."
50708,NULL,"Muaani",5,342,"1.15.69.342."
50709,NULL,"Muaani",5,348,"1.15.70.348."
50710,NULL,"Muamba",5,366,"1.15.74.366."
50711,NULL,"Muambani",5,339,"1.15.68.339."
50712,NULL,"Muambani",5,337,"1.15.68.337."
50713,NULL,"Muambani",5,349,"1.15.70.349."
50714,NULL,"Muambani",5,346,"1.15.70.346."
50715,NULL,"Muambani",5,353,"1.15.71.353."
50716,NULL,"Muambani",5,351,"1.15.71.351."
50717,NULL,"Muambani",5,356,"1.15.72.356."
50718,NULL,"Muangeni",5,336,"1.15.68.336."
50719,NULL,"Miranga",5,1237,"1.43.248.1237."
50720,NULL,"Mlimani a",5,637,"1.23.127.637."
50721,NULL,"Mlimani",5,628,"1.23.125.628."
50722,NULL,"Misita B",5,1242,"1.43.249.1242."
50723,NULL,"Misita B",5,1245,"1.43.250.1245."
50724,NULL,"Misori A",5,1255,"1.43.251.1255."
50725,NULL,"Misori B",5,1255,"1.43.251.1255."
50726,NULL,"Mission",5,612,"1.23.123.612."
50727,NULL,"Mission",5,613,"1.23.123.613."
50728,NULL,"Mission",5,637,"1.23.127.637."
50729,NULL,"Misita A",5,1245,"1.43.250.1245."
50730,NULL,"Mission a",5,627,"1.23.125.627."
50731,NULL,"Mission c",5,627,"1.23.125.627."
50732,NULL,"Misuu",5,332,"1.15.67.332."
50733,NULL,"Misuuni",5,351,"1.15.71.351."
50734,NULL,"Misuuningiluni",5,368,"1.15.74.368."
50735,NULL,"Misuvini",5,348,"1.15.70.348."
50736,NULL,"Misyini",5,346,"1.15.70.346."
50737,NULL,"Mitaani",5,363,"1.15.73.363."
50738,NULL,"Mission b",5,627,"1.23.125.627."
50739,NULL,"Misita A",5,1242,"1.43.249.1242."
50740,NULL,"Misita",5,1251,"1.43.250.1251."
50741,NULL,"Misita",5,1236,"1.43.247.1236."
50742,NULL,"Miranga",5,1257,"1.43.252.1257."
50743,NULL,"Miranga A",5,1246,"1.43.250.1246."
50744,NULL,"Miranga B",5,1246,"1.43.250.1246."
50745,NULL,"Mirani",5,1240,"1.43.248.1240."
50746,NULL,"Mirengo",5,1231,"1.43.247.1231."
50747,NULL,"Miriango",5,1231,"1.43.247.1231."
50748,NULL,"Miritini",5,350,"1.15.71.350."
50749,NULL,"Miriya",5,1257,"1.43.252.1257."
50750,NULL,"Mirogi",5,1251,"1.43.250.1251."
50751,NULL,"Mirongo",5,1248,"1.43.250.1248."
50752,NULL,"Mirore A",5,1257,"1.43.252.1257."
50753,NULL,"Mirore B",5,1257,"1.43.252.1257."
50754,NULL,"Mirore C",5,1257,"1.43.252.1257."
50755,NULL,"Misaalani",5,352,"1.15.71.352."
50756,NULL,"Misai",5,339,"1.15.68.339."
50757,NULL,"Misambi Central",5,1226,"1.43.246.1226."
50758,NULL,"Misanii And Kisamba",5,1255,"1.43.251.1255."
50759,NULL,"Mitaani",5,367,"1.15.74.367."
50760,NULL,"Mitaavo",5,343,"1.15.69.343."
50761,NULL,"Mitalani",5,331,"1.15.67.331."
50762,NULL,"Mitalani",5,370,"1.15.74.370."
50763,NULL,"Miwongoni",5,349,"1.15.70.349."
50764,NULL,"Miyal",5,1251,"1.43.250.1251."
50765,NULL,"Miyal Central",5,1256,"1.43.251.1256."
50766,NULL,"Miyal East",5,1256,"1.43.251.1256."
50767,NULL,"Miyal West",5,1256,"1.43.251.1256."
50768,NULL,"Miyal Yao",5,1256,"1.43.251.1256."
50769,NULL,"Miyoro",5,1249,"1.43.250.1249."
50770,NULL,"Miyoro A",5,1250,"1.43.250.1250."
50771,NULL,"Miyoro B",5,1250,"1.43.250.1250."
50772,NULL,"Miyoro C",5,1250,"1.43.250.1250."
50773,NULL,"Miyoyo",5,1258,"1.43.252.1258."
50774,NULL,"Mjini",5,355,"1.15.72.355."
50775,NULL,"Mjini",5,1236,"1.43.247.1236."
50776,NULL,"Mkiundu A",5,1259,"1.43.252.1259."
50777,NULL,"Mkiundu B",5,1259,"1.43.252.1259."
50778,NULL,"Mlango pesa",5,615,"1.23.123.615."
50779,NULL,"Mlango pesa",5,639,"1.23.128.639."
50780,NULL,"Miwongoni",5,347,"1.15.70.347."
50781,NULL,"Mlimani",5,1254,"1.43.251.1254."
50782,NULL,"Mivukoni",5,338,"1.15.68.338."
50783,NULL,"Miumbuni",5,343,"1.15.69.343."
50784,NULL,"Mitambo",5,370,"1.15.74.370."
50785,NULL,"Mitamisyi Central",5,331,"1.15.67.331."
50786,NULL,"Mitanga",5,343,"1.15.69.343."
50787,NULL,"Mitasyano",5,352,"1.15.71.352."
50788,NULL,"Mitauni",5,332,"1.15.67.332."
50789,NULL,"Mitauni",5,360,"1.15.73.360."
50790,NULL,"Mithikwani",5,349,"1.15.70.349."
50791,NULL,"Mithini",5,338,"1.15.68.338."
50792,NULL,"Mithini",5,346,"1.15.70.346."
50793,NULL,"Mithongo",5,357,"1.15.72.357."
50794,NULL,"Mithui",5,1222,"1.43.245.1222."
50795,NULL,"Mithui B",5,1222,"1.43.245.1222."
50796,NULL,"Miti Mbili",5,1231,"1.43.247.1231."
50797,NULL,"Mitila",5,357,"1.15.72.357."
50798,NULL,"Mititi",5,1221,"1.43.245.1221."
50799,NULL,"Miukuni",5,357,"1.15.72.357."
50800,NULL,"Miumbu",5,350,"1.15.71.350."
50801,NULL,"Miumbuni",5,365,"1.15.74.365."
50802,NULL,"Mutwaundu",5,339,"1.15.68.339."
50803,NULL,"Mwakini",5,336,"1.15.68.336."
50804,NULL,"Mutwava",5,339,"1.15.68.339."
50805,NULL,"Nakwamekwi 1",5,614,"1.23.123.614."
50806,NULL,"Nakwamekwi 2",5,614,"1.23.123.614."
50807,NULL,"Nakwamekwi 3",5,614,"1.23.123.614."
50808,NULL,"Nakwamekwi b",5,630,"1.23.126.630."
50809,NULL,"Nakwamomwa",5,640,"1.23.128.640."
50810,NULL,"Nakwamor",5,637,"1.23.127.637."
50811,NULL,"Nakwamor",5,622,"1.23.124.622."
50812,NULL,"Nakwamekwi",5,637,"1.23.127.637."
50813,NULL,"Nakwamunyen",5,630,"1.23.126.630."
50814,NULL,"Nakwamunyen b",5,630,"1.23.126.630."
50815,NULL,"Nakwangat",5,617,"1.23.124.617."
50816,NULL,"Nakwaperit",5,624,"1.23.125.624."
50817,NULL,"Nakwapo",5,624,"1.23.125.624."
50818,NULL,"Nakwapua",5,632,"1.23.126.632."
50819,NULL,"Nakwasinyen",5,630,"1.23.126.630."
50820,NULL,"Nakwasinyen",5,639,"1.23.128.639."
50821,NULL,"Nakwamunyen",5,621,"1.23.124.621."
50822,NULL,"Nakwamekwi",5,636,"1.23.127.636."
50823,NULL,"Nakwamekwi",5,633,"1.23.127.633."
50824,NULL,"Nakwamekwi",5,612,"1.23.123.612."
50825,NULL,"Nakwakitela c",5,634,"1.23.127.634."
50826,NULL,"Nakwakomwaa",5,632,"1.23.126.632."
50827,NULL,"Nakwakunyuk",5,640,"1.23.128.640."
50828,NULL,"Nakwale",5,624,"1.23.125.624."
50829,NULL,"Nakwalele",5,627,"1.23.125.627."
50830,NULL,"Nakwalele a",5,634,"1.23.127.634."
50831,NULL,"Nakwalele b",5,634,"1.23.127.634."
50832,NULL,"Nakwalepit",5,615,"1.23.123.615."
50833,NULL,"Nakwalepit",5,624,"1.23.125.624."
50834,NULL,"Nakwalet",5,613,"1.23.123.613."
50835,NULL,"Nakwamekwi",5,630,"1.23.126.630."
50836,NULL,"Nakwamekwi",5,624,"1.23.125.624."
50837,NULL,"Nakwamekwi",5,625,"1.23.125.625."
50838,NULL,"Nakwamekwi",5,626,"1.23.125.626."
50839,NULL,"Nakwamekwi",5,638,"1.23.128.638."
50840,NULL,"Nakwamekwi",5,639,"1.23.128.639."
50841,NULL,"Nakwamekwi",5,640,"1.23.128.640."
50842,NULL,"Nakwasinyen",5,640,"1.23.128.640."
50843,NULL,"Nakwakitela b",5,634,"1.23.127.634."
50844,NULL,"Nakwasinyen",5,617,"1.23.124.617."
50845,NULL,"Nakwasuro",5,616,"1.23.123.616."
50846,NULL,"Nalemsekon",5,617,"1.23.124.617."
50847,NULL,"Nalemsekon",5,619,"1.23.124.619."
50848,NULL,"Nalemsekon 2",5,613,"1.23.123.613."
50849,NULL,"Nalemsekon a",5,637,"1.23.127.637."
50850,NULL,"Nalemsekon b",5,637,"1.23.127.637."
50851,NULL,"Nalemtogoi",5,632,"1.23.126.632."
50852,NULL,"Nalepot",5,637,"1.23.127.637."
50853,NULL,"Nalemsekon",5,636,"1.23.127.636."
50854,NULL,"Nalibamun a",5,635,"1.23.127.635."
50855,NULL,"Nalibamun c",5,635,"1.23.127.635."
50856,NULL,"Nalingakutwa",5,624,"1.23.125.624."
50857,NULL,"Nalokabuin",5,630,"1.23.126.630."
50858,NULL,"Nalukowoi",5,630,"1.23.126.630."
50859,NULL,"Nalukowoi",5,612,"1.23.123.612."
50860,NULL,"Namadang",5,636,"1.23.127.636."
50861,NULL,"Namagirat",5,630,"1.23.126.630."
50862,NULL,"Nalibamun b",5,635,"1.23.127.635."
50863,NULL,"Nalemsekon",5,634,"1.23.127.634."
50864,NULL,"Nalemsekon",5,638,"1.23.128.638."
50865,NULL,"Nalemsekon",5,624,"1.23.125.624."
50866,NULL,"Nakwataruk",5,630,"1.23.126.630."
50867,NULL,"Nakwathuro",5,615,"1.23.123.615."
50868,NULL,"Nakwatiir",5,629,"1.23.126.629."
50869,NULL,"Nakwatiir",5,628,"1.23.125.628."
50870,NULL,"Nakweei",5,629,"1.23.126.629."
50871,NULL,"Nakwei",5,630,"1.23.126.630."
50872,NULL,"Nakwei",5,628,"1.23.125.628."
50873,NULL,"Nakwei",5,611,"1.23.123.611."
50874,NULL,"Nalala",5,637,"1.23.127.637."
50875,NULL,"Nalamacha",5,623,"1.23.124.623."
50876,NULL,"Nalamaru",5,636,"1.23.127.636."
50877,NULL,"Nalapatui",5,621,"1.23.124.621."
50878,NULL,"Nalembei",5,613,"1.23.123.613."
50879,NULL,"Nalembei 2",5,613,"1.23.123.613."
50880,NULL,"Nalemsekon",5,613,"1.23.123.613."
50881,NULL,"Nalemsekon",5,630,"1.23.126.630."
50882,NULL,"Nalemsekon",5,625,"1.23.125.625."
50883,NULL,"Nakwasinyen b",5,640,"1.23.128.640."
50884,NULL,"Nakwakitela",5,637,"1.23.127.637."
50885,NULL,"Nakwakitela",5,616,"1.23.123.616."
50886,NULL,"Nakwakal",5,640,"1.23.128.640."
50887,NULL,"Nakiresia",5,632,"1.23.126.632."
50888,NULL,"Nakiria",5,626,"1.23.125.626."
50889,NULL,"Nakiria",5,636,"1.23.127.636."
50890,NULL,"Nakiring-3",5,614,"1.23.123.614."
50891,NULL,"Nakitiny",5,625,"1.23.125.625."
50892,NULL,"Nakitoekirion",5,617,"1.23.124.617."
50893,NULL,"Nakitokono",5,616,"1.23.123.616."
50894,NULL,"Nakipian",5,625,"1.23.125.625."
50895,NULL,"Nakitong'o",5,619,"1.23.124.619."
50896,NULL,"Nakodos",5,615,"1.23.123.615."
50897,NULL,"Nakokojom 2",5,614,"1.23.123.614."
50898,NULL,"Nakolobai",5,639,"1.23.128.639."
50899,NULL,"Nakolong",5,614,"1.23.123.614."
50900,NULL,"Nakolonyoi",5,614,"1.23.123.614."
50901,NULL,"Nakonguagete",5,636,"1.23.127.636."
50902,NULL,"Nakoporetaouru",5,632,"1.23.126.632."
50903,NULL,"Nakodopus",5,623,"1.23.124.623."
50904,NULL,"Nakipi",5,637,"1.23.127.637."
50905,NULL,"Nakipi",5,615,"1.23.123.615."
50906,NULL,"Nakinyir",5,624,"1.23.125.624."
50907,NULL,"Nakatongwa",5,639,"1.23.128.639."
50908,NULL,"Nakechichok",5,624,"1.23.125.624."
50909,NULL,"Nakechurtak",5,621,"1.23.124.621."
50910,NULL,"Nakeju-amosing",5,637,"1.23.127.637."
50911,NULL,"Nakejuakaal",5,632,"1.23.126.632."
50912,NULL,"Nakejuakaal",5,630,"1.23.126.630."
50913,NULL,"Nakepokin",5,626,"1.23.125.626."
50914,NULL,"Nakeriau",5,613,"1.23.123.613."
50915,NULL,"Nakibuse",5,616,"1.23.123.616."
50916,NULL,"Nakilinga 1",5,614,"1.23.123.614."
50917,NULL,"Nakilinga 3",5,614,"1.23.123.614."
50918,NULL,"Nakilionga 2",5,614,"1.23.123.614."
50919,NULL,"Nakimak",5,625,"1.23.125.625."
50920,NULL,"Nakimak",5,637,"1.23.127.637."
50921,NULL,"Nakingol",5,626,"1.23.125.626."
50922,NULL,"Nakinu",5,612,"1.23.123.612."
50923,NULL,"Nakinyang'a",5,631,"1.23.126.631."
50924,NULL,"Nakor",5,624,"1.23.125.624."
50925,NULL,"Nakorea",5,639,"1.23.128.639."
50926,NULL,"Nakoret",5,624,"1.23.125.624."
50927,NULL,"Nakorimunyen",5,631,"1.23.126.631."
50928,NULL,"Nakure1",5,617,"1.23.124.617."
50929,NULL,"Nakure2",5,617,"1.23.124.617."
50930,NULL,"Nakurichanait",5,633,"1.23.127.633."
50931,NULL,"Nakuringo",5,613,"1.23.123.613."
50932,NULL,"Nakurio",5,625,"1.23.125.625."
50933,NULL,"Nakurio center",5,632,"1.23.126.632."
50934,NULL,"Nakuruchanait",5,633,"1.23.127.633."
50935,NULL,"Nakutan a",5,630,"1.23.126.630."
50936,NULL,"Nakutan b",5,630,"1.23.126.630."
50937,NULL,"Nakutia",5,626,"1.23.125.626."
50938,NULL,"Nakutoi",5,629,"1.23.126.629."
50939,NULL,"Nakutoi",5,634,"1.23.127.634."
50940,NULL,"Nakwa tiir",5,630,"1.23.126.630."
50941,NULL,"Nakwaa",5,625,"1.23.125.625."
50942,NULL,"Nakwaa poo",5,630,"1.23.126.630."
50943,NULL,"Nakwachowae",5,639,"1.23.128.639."
50944,NULL,"Nakwajom",5,621,"1.23.124.621."
50945,NULL,"Nakurchanait",5,628,"1.23.125.628."
50946,NULL,"Namaide",5,624,"1.23.125.624."
50947,NULL,"Nakunyuko",5,624,"1.23.125.624."
50948,NULL,"Nakulumei",5,614,"1.23.123.614."
50949,NULL,"Nakorinya",5,640,"1.23.128.640."
50950,NULL,"Nakoriokorio",5,630,"1.23.126.630."
50951,NULL,"Nakoriongor",5,627,"1.23.125.627."
50952,NULL,"Nakorkoroite",5,629,"1.23.126.629."
50953,NULL,"Nakormunyen",5,619,"1.23.124.619."
50954,NULL,"Nakosimae",5,628,"1.23.125.628."
50955,NULL,"Nakot a",5,635,"1.23.127.635."
50956,NULL,"Nakot b",5,635,"1.23.127.635."
50957,NULL,"Nakou ekile",5,627,"1.23.125.627."
50958,NULL,"Nakoyo",5,617,"1.23.124.617."
50959,NULL,"Nakoyoangisikiria",5,630,"1.23.126.630."
50960,NULL,"Nakuakimat",5,612,"1.23.123.612."
50961,NULL,"Nakudet",5,624,"1.23.125.624."
50962,NULL,"Nakuja ekelale",5,632,"1.23.126.632."
50963,NULL,"Nakuk",5,621,"1.23.124.621."
50964,NULL,"Nakukulas",5,637,"1.23.127.637."
50965,NULL,"Nakuluja",5,628,"1.23.125.628."
50966,NULL,"Nakunyoa",5,629,"1.23.126.629."
50967,NULL,"Namaka",5,625,"1.23.125.625."
50968,NULL,"Namakat",5,627,"1.23.125.627."
50969,NULL,"Namakat a",5,634,"1.23.127.634."
50970,NULL,"Napakang’abeur",5,617,"1.23.124.617."
50971,NULL,"Napalakipor",5,611,"1.23.123.611."
50972,NULL,"Napalchor",5,639,"1.23.128.639."
50973,NULL,"Napangae",5,616,"1.23.123.616."
50974,NULL,"Napao",5,614,"1.23.123.614."
50975,NULL,"Naparipari",5,630,"1.23.126.630."
50976,NULL,"Napas ka areman",5,632,"1.23.126.632."
50977,NULL,"Napak emejen",5,615,"1.23.123.615."
50978,NULL,"Napatio",5,614,"1.23.123.614."
50979,NULL,"Napeded",5,614,"1.23.123.614."
50980,NULL,"Napeded",5,639,"1.23.128.639."
50981,NULL,"Napeded",5,616,"1.23.123.616."
50982,NULL,"Napeded 2",5,614,"1.23.123.614."
50983,NULL,"Napegi",5,625,"1.23.125.625."
50984,NULL,"Napei-ewoi",5,624,"1.23.125.624."
50985,NULL,"Napeibabat",5,617,"1.23.124.617."
50986,NULL,"Napawoi",5,631,"1.23.126.631."
50987,NULL,"Napak",5,625,"1.23.125.625."
50988,NULL,"Napak",5,630,"1.23.126.630."
50989,NULL,"Naoyawoi",5,630,"1.23.126.630."
