National,National_code,County,County_code,Sub-County,Sub-County_code,Ward,Ward_code,Village,Village_code
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Thetheini,157235613106
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Tungu,157235613107
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Ukea,157235613108
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Unyaa,157235613109
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Upper Kakanu,157235613110
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Utuneni,157235613111
Kenya,1,Kitui,15,Kitui Central,72,Kyangwithya West,356,Wangunga,157235613112
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ikandani,157235413113
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ikoo,157235413114
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ilooni,157235413115
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Isovya,157235413116
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ithumula,157235413117
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Itikoni,157235413118
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ititu,157235413119
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Itukiwa,157235413120
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Itumani,157235413121
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ivaini,157235413122
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kaanzoni,157235413123
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kaili,157235413124
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kakulunga,157235413125
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalala,157235413126
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalamba,157235413127
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalawa,157235413128
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalimani,157235413129
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kaloi,157235413130
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalombo,157235413131
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalomboti,157235413132
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kalungu,157235413133
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kamandio Township,157235413134
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kamwanya,157235413135
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kamweli,157235413136
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kangite,157235413137
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kanyenyo,157235413138
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kanzau,157235413139
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kanzau Township,157235413140
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kanziwa,157235413141
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kasaini,157235413142
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kasuu,157235413143
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katakani,157235413144
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katele,157235413145
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kateta,157235413146
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kathumula,157235413147
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katisaa,157235413148
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katitika,157235413149
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katongola,157235413150
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katue,157235413151
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katuli,157235413152
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katungula,157235413153
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Katuuni,157235413154
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kavalo,157235413155
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kavilo,157235413156
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kavoko,157235413157
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kavuvu,157235413158
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiatineni,157235413159
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kileani,157235413160
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiliku,157235413161
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kilingile,157235413162
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiluilu,157235413163
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiluma,157235413164
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kimali,157235413165
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kimooi,157235413166
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kimuuni,157235413167
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kinaani,157235413168
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kinyonga,157235413169
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kisande,157235413170
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiseu,157235413171
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kitha,157235413172
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kithangaini,157235413173
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kithumulani,157235413174
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kithunzini,157235413175
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kitii,157235413176
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kititu,157235413177
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kitula,157235413178
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kivalala,157235413179
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kivaloni,157235413180
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kiviu,157235413181
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kivuilo,157235413182
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kivuini,157235413183
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kivuti,157235413184
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwa Koto,157235413185
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwa Luu,157235413186
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwa Mwindo,157235413187
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwa Ndoo,157235413188
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwa Ngunu,157235413189
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwamuindo,157235413190
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kwamulango,157235413191
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kya Mutungu,157235413192
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyambevo,157235413193
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyamuketha,157235413194
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyamuthia,157235413195
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyamwakiia,157235413196
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyanzuku,157235413197
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyawia,157235413198
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyayongo,157235413199
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyemanda,157235413200
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyulu,157235413201
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyumbe,157235413202
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyumbiline,157235413203
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyumbuni,157235413204
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Kyuthini,157235413205
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Maiani,157235413206
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Maitha,157235413207
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Makaani,157235413208
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Makuka,157235413209
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malaani,157235413210
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malatani,157235413211
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malato,157235413212
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malili Township,157235413213
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malombo Center,157235413214
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malombo North,157235413215
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Malombo South,157235413216
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mangatani,157235413217
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Masaani,157235413218
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Masunguni,157235413219
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mathunzini,157235413220
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mayani,157235413221
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mbaa Nzau,157235413222
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mbaanyaa,157235413223
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mbalala,157235413224
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mbooni,157235413225
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Miambani,157235413226
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mikuyuni Township,157235413227
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Muania Nguli,157235413228
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mukooni,157235413229
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mukuku,157235413230
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mukuku Township,157235413231
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mukuni,157235413232
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mukuyuni,157235413233
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mulanga,157235413234
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mulonge,157235413235
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mulungi,157235413236
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mumbuni,157235413237
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Munganga,157235413238
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Musolo,157235413239
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Musosya,157235413240
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutauni,157235413241
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Muthithini,157235413242
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutukya,157235413243
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutukya Township,157235413244
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutula,157235413245
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutula Centre,157235413246
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutula Township,157235413247
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutulotwa,157235413248
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutulu,157235413249
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mutwanza,157235413250
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Muvati,157235413251
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Muvukoni,157235413252
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwakithoi,157235413253
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwala,157235413254
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwanduku,157235413255
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwanzaa,157235413256
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwatuni,157235413257
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwau,157235413258
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Mwekulu,157235413259
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ndiani,157235413260
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ndithine,157235413261
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ndivuni,157235413262
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngaani,157235413263
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngeveni,157235413264
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngolomoto,157235413265
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngooni,157235413266
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngusuni,157235413267
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nguuni,157235413268
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nguutu,157235413269
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ngwasini,157235413270
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nungu,157235413271
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nzaaya,157235413272
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nzaaya Township,157235413273
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nzambaa,157235413274
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nzinguu,157235413275
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Nzune,157235413276
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Senegal,157235413277
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Thangila,157235413278
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Township,157235413279
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Uiyini,157235413280
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Ulonzo,157235413281
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Usiani Center,157235413282
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Utukuni,157235413283
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Vinda,157235413284
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Voi,157235413285
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Voo,157235413286
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Vui,157235413287
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Wangalaza,157235413288
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Wii,157235413289
Kenya,1,Kitui,15,Kitui Central,72,Miambani,354,Yiiuni,157235413290
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Brake Corner,157235713291
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Ikungu,157235713292
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Ilumumbu,157235713293
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Imale,157235713294
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Ivuku A,157235713295
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Ivuku B,157235713296
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kakusyi,157235713297
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kaliani,157235713298
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kalulini,157235713299
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kaluluini A,157235713300
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kaluluini B,157235713301
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kamale,157235713302
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kamululu,157235713303
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kamulutu,157235713304
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kamutanda,157235713305
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kamuti,157235713306
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanduti,157235713307
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kangalu,157235713308
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kangundo,157235713309
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanooni A,157235713310
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanooni B,157235713311
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanyama A,157235713312
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanyama B,157235713313
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanyumu A,157235713314
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kanyumu B,157235713315
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kasunguni,157235713316
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kathungu,157235713317
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Katitiuni,157235713318
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Katulani,157235713319
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Katulani Town,157235713320
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kaumba,157235713321
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kaunguni,157235713322
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kautanzau,157235713323
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kavoko A,157235713324
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kavoko B,157235713325
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kavuta,157235713326
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kiimani,157235713327
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kikakuni,157235713328
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kikumini A,157235713329
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kikumini B,157235713330
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kilamba A,157235713331
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kilamba B,157235713332
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kilukuya,157235713333
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kingangini,157235713334
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kinyakani,157235713335
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kitamaa,157235713336
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kitambaa,157235713337
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kiteta,157235713338
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kithoni,157235713339
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kithumulani,157235713340
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kitundu A,157235713341
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kitundu B,157235713342
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kitundu C,157235713343
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kituti A,157235713344
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kituti B,157235713345
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kiumoni,157235713346
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kwa Wasya A,157235713347
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kwa Wasya B,157235713348
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyamanzi,157235713349
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyandui,157235713350
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyangali,157235713351
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyangulu A,157235713352
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyangulu B,157235713353
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyanzou,157235713354
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyatune,157235713355
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyou,157235713356
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Kyuasini,157235713357
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maamani A,157235713358
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maamani B,157235713359
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maimani B,157235713360
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maimani Ma Nzee A,157235713361
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maimani Ma Nzee B,157235713362
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Makuti,157235713363
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Malawa,157235713364
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mandalwa,157235713365
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mangulu,157235713366
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Manooni,157235713367
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Maranatha,157235713368
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Market,157235713369
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mataani,157235713370
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mathunani,157235713371
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mathyakani,157235713372
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mbaikini,157235713373
Kenya,1,Kitui,15,Kitui Central,72,Mulango,357,Mbathani,157235713374
