path_id,County,Subcounty,Ward,Village
0.6926.12095.58727,Nairobi,Kibra,Lindi,Kambi Muru
0.6926.12095.17406,Nairobi,Kibra,Lindi,Kisumu Ndogo A
0.6926.12095.58724,Nairobi,Kibra,Lindi,Kisumu Ndogo B
0.6926.12095.58725,Nairobi,Kibra,Lindi,Lindi A
0.6926.12095.58726,Nairobi,Kibra,Lindi,Lindi B
0.6926.12095.17403,Nairobi,Kibra,Makina,Fort Jesus
0.6926.12095.58720,Nairobi,Kibra,Makina,Kambi Aluru
0.6926.12095.58721,Nairobi,Kibra,Makina,Kambi Lendu
0.6926.12095.58723,Nairobi,Kibra,Makina,Kichinjio
0.6926.12095.58722,Nairobi,Kibra,Makina,Makongeni
0.6926.12095.58718,Nairobi,Kibra,Makina,Salama
0.6926.12095.58719,Nairobi,Kibra,Makina,Toi
0.6926.12095.58731,Nairobi,Kibra,Serangombe,Ayany
0.6926.12095.58735,Nairobi,Kibra,Serangombe,Central
0.6926.12095.17404,Nairobi,Kibra,Serangombe,Kianda
0.6926.12095.58733,Nairobi,Kibra,Serangombe,Mama Okinda
0.6926.12095.58736,Nairobi,Kibra,Serangombe,Maranatha
0.6926.12095.58730,Nairobi,Kibra,Serangombe,Olympic
0.6926.12095.58734,Nairobi,Kibra,Serangombe,Pag
0.6926.12095.58732,Nairobi,Kibra,Serangombe,Soweto West
0.6926.12095.58741,Nairobi,Kibra,Woodley/kenyatta Golf Course,Bamako
0.6926.12095.58738,Nairobi,Kibra,Woodley/kenyatta Golf Course,Fort Jesus
0.6926.12095.58737,Nairobi,Kibra,Woodley/kenyatta Golf Course,Jamhuri
0.6926.12095.58742,Nairobi,Kibra,Woodley/kenyatta Golf Course,Kawatera
0.6926.12095.58739,Nairobi,Kibra,Woodley/kenyatta Golf Course,Kenyatta
0.6926.12095.58744,Nairobi,Kibra,Woodley/kenyatta Golf Course,Kwa Waganda
0.6926.12095.58740,Nairobi,Kibra,Woodley/kenyatta Golf Course,Makonde
0.6926.12095.58743,Nairobi,Kibra,Woodley/kenyatta Golf Course,Saula
0.6926.12095.17326,Nairobi,Kibra,Woodley/kenyatta Golf Course,Woodley
0.6926.12078.56668,Nairobi,Langata,Karen,Bogani
0.6926.12078.56672,Nairobi,Langata,Karen,Bomas
0.6926.12078.18323,Nairobi,Langata,Karen,Brooks
0.6926.12078.56671,Nairobi,Langata,Karen,Fair Acres Lane
0.6926.12078.56673,Nairobi,Langata,Karen,Hardy
0.6926.12078.59282,Nairobi,Langata,Karen,Kambi Kisii
0.6926.12078.59281,Nairobi,Langata,Karen,Kuwinda
0.6926.12078.56670,Nairobi,Langata,Karen,Miotoni
0.6926.12078.56669,Nairobi,Langata,Karen,Windy Ridge
0.6926.12078.59277,Nairobi,Langata,Mugumoini,Bangladesh
0.6926.12078.56661,Nairobi,Langata,Mugumoini,Decanting
0.6926.12078.56660,Nairobi,Langata,Mugumoini,Highrise
0.6926.12078.56665,Nairobi,Langata,Mugumoini,Ngei
0.6926.12078.59274,Nairobi,Langata,Mugumoini,Raila A
0.6926.12078.59275,Nairobi,Langata,Mugumoini,Raila B
0.6926.12078.59276,Nairobi,Langata,Mugumoini,Raila C
0.6926.12078.56664,Nairobi,Langata,Mugumoini,Royal Park
0.6926.12078.56662,Nairobi,Langata,Mugumoini,Sanville 1
0.6926.12078.18318,Nairobi,Langata,Mugumoini,Southlands
0.6926.12078.56663,Nairobi,Langata,Mugumoini,Sunville 2
0.6926.12078.56666,Nairobi,Langata,Mugumoini,Uhuru Gardens 1
0.6926.12078.56667,Nairobi,Langata,Mugumoini,Uhuru Gardens 2
0.6926.12078.18320,Nairobi,Langata,Nairobi West,Unassigned
0.6926.12078.18256,Nairobi,Langata,Nyayo Highrise,Unassigned
0.6926.12078.59278,Nairobi,Langata,South C,City Carton
0.6926.12078.18257,Nairobi,Langata,South C,Kpa
0.6926.12078.59279,Nairobi,Langata,South C,Manyatta 
0.6926.12078.59280,Nairobi,Langata,South C,Matopeni
0.6926.12084.17511,Nairobi,Makadara,Harambee,Unassigned
0.6926.12084.58914,Nairobi,Makadara,Makongeni,Agare 
0.6926.12084.58889,Nairobi,Makadara,Makongeni,Ai-i4
0.6926.12084.58893,Nairobi,Makadara,Makongeni,Block 1-4
0.6926.12084.58892,Nairobi,Makadara,Makongeni,Block 15-16
0.6926.12084.58896,Nairobi,Makadara,Makongeni,Block 17-16
0.6926.12084.17513,Nairobi,Makadara,Makongeni,Block 6-9
0.6926.12084.58904,Nairobi,Makadara,Makongeni,Central Kaloleni
0.6926.12084.58911,Nairobi,Makadara,Makongeni,City Stadium Market
0.6926.12084.58915,Nairobi,Makadara,Makongeni,Fq
0.6926.12084.58916,Nairobi,Makadara,Makongeni,Gorofani
0.6926.12084.58890,Nairobi,Makadara,Makongeni,J5-p6
0.6926.12084.58891,Nairobi,Makadara,Makongeni,J7-p8
0.6926.12084.58898,Nairobi,Makadara,Makongeni,Ji-t4
0.6926.12084.58912,Nairobi,Makadara,Makongeni,Jogoo Road Market
0.6926.12084.58885,Nairobi,Makadara,Makongeni,Kajanyool
0.6926.12084.58908,Nairobi,Makadara,Makongeni,Kambi Moto
0.6926.12084.58910,Nairobi,Makadara,Makongeni,Kirima
0.6926.12084.58905,Nairobi,Makadara,Makongeni,Lower Kaloleni
0.6926.12084.58909,Nairobi,Makadara,Makongeni,Maziwa
0.6926.12084.58901,Nairobi,Makadara,Makongeni,North Kaloleni
0.6926.12084.58918,Nairobi,Makadara,Makongeni,Ojimbo
0.6926.12084.58895,Nairobi,Makadara,Makongeni,Q6-ff6
0.6926.12084.58878,Nairobi,Makadara,Makongeni,Q7-ff8
0.6926.12084.58894,Nairobi,Makadara,Makongeni,Silver
0.6926.12084.58886,Nairobi,Makadara,Makongeni,U1-ff4
0.6926.12084.58900,Nairobi,Makadara,Makongeni,Upper Kaloleni
0.6926.12084.58887,Nairobi,Makadara,Makongeni,Vi
0.6926.12084.58907,Nairobi,Makadara,Makongeni,Vijana Road
0.6926.12084.58902,Nairobi,Makadara,Makongeni,West Kaloleni
0.6926.12084.58858,Nairobi,Makadara,Maringo/hamza,Aa
0.6926.12084.58859,Nairobi,Makadara,Maringo/hamza,Ab
0.6926.12084.58860,Nairobi,Makadara,Maringo/hamza,Ac
0.6926.12084.58861,Nairobi,Makadara,Maringo/hamza,Ad
0.6926.12084.58873,Nairobi,Makadara,Maringo/hamza,Bahati Annex
0.6926.12084.58874,Nairobi,Makadara,Maringo/hamza,Bahati Market
0.6926.12084.58835,Nairobi,Makadara,Maringo/hamza,Baraza
0.6926.12084.58839,Nairobi,Makadara,Maringo/hamza,Chiefs Village
0.6926.12084.58834,Nairobi,Makadara,Maringo/hamza,City Council
0.6926.12084.58870,Nairobi,Makadara,Maringo/hamza,Government Quarters
0.6926.12084.58840,Nairobi,Makadara,Maringo/hamza,Hospital Village
0.6926.12084.58872,Nairobi,Makadara,Maringo/hamza,Immacurate
0.6926.12084.58866,Nairobi,Makadara,Maringo/hamza,Jerusalem
0.6926.12084.58868,Nairobi,Makadara,Maringo/hamza,Katamwingi
0.6926.12084.17450,Nairobi,Makadara,Maringo/hamza,Kingori
0.6926.12084.58844,Nairobi,Makadara,Maringo/hamza,Lukes
0.6926.12084.58837,Nairobi,Makadara,Maringo/hamza,Makadara Shopping Center
0.6926.12084.58836,Nairobi,Makadara,Maringo/hamza,Ndati
0.6926.12084.58849,Nairobi,Makadara,Maringo/hamza,O
0.6926.12084.58850,Nairobi,Makadara,Maringo/hamza,P
0.6926.12084.58847,Nairobi,Makadara,Maringo/hamza,Phase 5
0.6926.12084.58851,Nairobi,Makadara,Maringo/hamza,Q
0.6926.12084.58852,Nairobi,Makadara,Maringo/hamza,R
0.6926.12084.58867,Nairobi,Makadara,Maringo/hamza,River Bank
0.6926.12084.58853,Nairobi,Makadara,Maringo/hamza,S
0.6926.12084.58833,Nairobi,Makadara,Maringo/hamza,Slums
0.6926.12084.58854,Nairobi,Makadara,Maringo/hamza,T
0.6926.12084.58855,Nairobi,Makadara,Maringo/hamza,U
0.6926.12084.58856,Nairobi,Makadara,Maringo/hamza,V
0.6926.12084.58862,Nairobi,Makadara,Maringo/hamza,W
0.6926.12084.58863,Nairobi,Makadara,Maringo/hamza,X
0.6926.12084.58864,Nairobi,Makadara,Maringo/hamza,Y
0.6926.12084.58865,Nairobi,Makadara,Maringo/hamza,Z
0.6926.12084.58832,Nairobi,Makadara,Maringo/hamza,Zone B
0.6926.12084.58846,Nairobi,Makadara,Maringo/hamza,Zone C
0.6926.12084.58843,Nairobi,Makadara,Maringo/hamza,Zone D
0.6926.12084.58842,Nairobi,Makadara,Maringo/hamza,Zone E
0.6926.12084.58827,Nairobi,Makadara,Viwandani,Donholm
0.6926.12084.58824,Nairobi,Makadara,Viwandani,Jamaica
0.6926.12084.58829,Nairobi,Makadara,Viwandani,Kingstone
0.6926.12084.58825,Nairobi,Makadara,Viwandani,Lunga Lunga Center
0.6926.12084.58826,Nairobi,Makadara,Viwandani,Milimani
0.6926.12084.17453,Nairobi,Makadara,Viwandani,Paradise A
0.6926.12084.58820,Nairobi,Makadara,Viwandani,Paradise B
0.6926.12084.58821,Nairobi,Makadara,Viwandani,Paradise C
0.6926.12084.58828,Nairobi,Makadara,Viwandani,Riverside
0.6926.12084.58822,Nairobi,Makadara,Viwandani,Sinai Original
0.6926.12084.58823,Nairobi,Makadara,Viwandani,Sinai Reli
0.6926.12084.58830,Nairobi,Makadara,Viwandani,Uchumi
0.6926.12084.53913,Nairobi,Makadara,Ward Unassigned,Unassigned
0.6926.12053.18417,Nairobi,Mathare,Hospital,Unassigned
0.6926.12053.18344,Nairobi,Mathare,Huruma,Huruma A
0.6926.12053.59129,Nairobi,Mathare,Huruma,Huruma B
0.6926.12053.59134,Nairobi,Mathare,Huruma,Huruma Flat
0.6926.12053.59130,Nairobi,Mathare,Huruma,Kibichoi
0.6926.12053.59133,Nairobi,Mathare,Huruma,Madoya
0.6926.12053.59135,Nairobi,Mathare,Huruma,New Mathare Valley
0.6926.12053.59131,Nairobi,Mathare,Huruma,Ngei 1
0.6926.12053.59132,Nairobi,Mathare,Huruma,Ngei 2
0.6926.12053.59145,Nairobi,Mathare,Kiamaiko,Fire Victims
0.6926.12053.59147,Nairobi,Mathare,Kiamaiko,Ghetto
0.6926.12053.18346,Nairobi,Mathare,Kiamaiko,Grogon
0.6926.12053.59144,Nairobi,Mathare,Kiamaiko,Huruma Central
0.6926.12053.59149,Nairobi,Mathare,Kiamaiko,Jkl
0.6926.12053.59150,Nairobi,Mathare,Kiamaiko,Kambi Moto
0.6926.12053.59146,Nairobi,Mathare,Kiamaiko,Redeemed
0.6926.12053.59148,Nairobi,Mathare,Kiamaiko,Thayu
0.6926.12053.59171,Nairobi,Mathare,Mabatini,Kanji
0.6926.12053.59165,Nairobi,Mathare,Mabatini,Mabatini
0.6926.12053.59168,Nairobi,Mathare,Mabatini,Mabatini B
0.6926.12053.59174,Nairobi,Mathare,Mabatini,Mahira
0.6926.12053.18340,Nairobi,Mathare,Mabatini,Mashimoni
0.6926.12053.59172,Nairobi,Mathare,Mabatini,Mathare 3 A
0.6926.12053.59178,Nairobi,Mathare,Mabatini,Mathare 3 A
0.6926.12053.59182,Nairobi,Mathare,Mabatini,Mathare 3 C
0.6926.12053.59180,Nairobi,Mathare,Mabatini,Mathare No.10
0.6926.12053.59181,Nairobi,Mathare,Mabatini,Mathare No.10 A
0.6926.12053.59169,Nairobi,Mathare,Mabatini,Mworoto
0.6926.12053.59164,Nairobi,Mathare,Mabatini,Ngunba
0.6926.12053.59184,Nairobi,Mathare,Mabatini,Nigeria 
0.6926.12053.59170,Nairobi,Mathare,Mabatini,Pipeline
0.6926.12053.59166,Nairobi,Mathare,Mabatini,Shantit
0.6926.12053.59176,Nairobi,Mathare,Mabatini,Village H
0.6926.12053.59177,Nairobi,Mathare,Mabatini,Village K
0.6926.12053.59183,Nairobi,Mathare,Mabatini,White Castle
0.6926.12053.59160,Nairobi,Mathare,Mathare,Depot
0.6926.12053.59156,Nairobi,Mathare,Mathare,Gitathuru
0.6926.12053.59152,Nairobi,Mathare,Mathare,Kosovo
0.6926.12053.59155,Nairobi,Mathare,Mathare,Kosovo A
0.6926.12053.59153,Nairobi,Mathare,Mathare,Kosovo B
0.6926.12053.59154,Nairobi,Mathare,Mathare,Kosovo C
0.6926.12053.59157,Nairobi,Mathare,Mathare,Mathare 4 B
0.6926.12053.59158,Nairobi,Mathare,Mathare,Mathare 4b -1
0.6926.12053.59159,Nairobi,Mathare,Mathare,Mental Hospital
0.6926.12053.59161,Nairobi,Mathare,Mathare,Village 2
0.6926.12053.59163,Nairobi,Mathare,Mlango Kubwa,"Karambee, A B"
0.6926.12053.18342,Nairobi,Mathare,Mlango Kubwa,Seldom
0.6926.12053.59162,Nairobi,Mathare,Mlango Kubwa,Seldom A
0.6926.12053.18338,Nairobi,Mathare,Ngei,Unassigned
0.6926.12053.53952,Nairobi,Mathare,Ward Unassigned,Unassigned
0.6926.12066.59110,Nairobi,Roysambu,Githurai, Kiangishiri
0.6926.12066.59112,Nairobi,Roysambu,Githurai, Milele
0.6926.12066.59111,Nairobi,Roysambu,Githurai, Rurie
0.6926.12066.59109,Nairobi,Roysambu,Githurai, Sonic
0.6926.12066.17538,Nairobi,Roysambu,Githurai,Majengo
0.6926.12066.59113,Nairobi,Roysambu,Githurai,Riflo
0.6926.12066.17539,Nairobi,Roysambu,Kahawa,Kamuthi
0.6926.12066.59127,Nairobi,Roysambu,Kahawa,Kwa Reli
0.6926.12066.59128,Nairobi,Roysambu,Kahawa,Roundabout- Rurie
0.6926.12066.59121,Nairobi,Roysambu,Kahawa West, Jacaranda Estate
0.6926.12066.59122,Nairobi,Roysambu,Kahawa West, Kahawa Estate
0.6926.12066.59123,Nairobi,Roysambu,Kahawa West, Kamae
0.6926.12066.59119,Nairobi,Roysambu,Kahawa West, Kamiti Estate
0.6926.12066.59120,Nairobi,Roysambu,Kahawa West, Maziwa Estate
0.6926.12066.59124,Nairobi,Roysambu,Kahawa West,Budalangi
0.6926.12066.59125,Nairobi,Roysambu,Kahawa West,Budalangi
0.6926.12066.59126,Nairobi,Roysambu,Kahawa West,Kiwanja
0.6926.12066.17534,Nairobi,Roysambu,Kahawa West,Soweto
0.6926.12066.59116,Nairobi,Roysambu,Roysambu, Muthaiga North Estate
0.6926.12066.59100,Nairobi,Roysambu,Roysambu, Roysambu- Lumumba Drive Estate
0.6926.12066.59115,Nairobi,Roysambu,Roysambu, Safari Park Estates 
0.6926.12066.59118,Nairobi,Roysambu,Roysambu, Thindigua Area.
0.6926.12066.59102,Nairobi,Roysambu,Roysambu, Thome Iii 
0.6926.12066.59114,Nairobi,Roysambu,Roysambu, Thome V Estate
0.6926.12066.59117,Nairobi,Roysambu,Roysambu,Balozi Estate
0.6926.12066.59099,Nairobi,Roysambu,Roysambu,Juakali
0.6926.12066.17536,Nairobi,Roysambu,Roysambu,Majengo
0.6926.12066.59101,Nairobi,Roysambu,Roysambu,Marurui
0.6926.12066.59098,Nairobi,Roysambu,Roysambu,Thome 1 
0.6926.12066.59105,Nairobi,Roysambu,Zimmerman, Base Area
0.6926.12066.59104,Nairobi,Roysambu,Zimmerman, Mirema – Deliverance Area
0.6926.12066.59108,Nairobi,Roysambu,Zimmerman,Lower Tanners
0.6926.12066.59103,Nairobi,Roysambu,Zimmerman,Mirema Springs  Estate
0.6926.12066.17532,Nairobi,Roysambu,Zimmerman,Njathaini
0.6926.12066.59106,Nairobi,Roysambu,Zimmerman,Sidian Estate
0.6926.12066.59107,Nairobi,Roysambu,Zimmerman,Upper Tanners
0.6926.12066.53988,Nairobi,Roysambu,Ward Unassigned,Unassigned
0.6926.12130.59080,Nairobi,Ruaraka,Babadogo,Aerial
0.6926.12130.59076,Nairobi,Ruaraka,Babadogo,Babadogo
0.6926.12130.18481,Nairobi,Ruaraka,Babadogo,Bega Kwa Bega
0.6926.12130.59075,Nairobi,Ruaraka,Babadogo,Glucola
0.6926.12130.59079,Nairobi,Ruaraka,Babadogo,Grate Gate
0.6926.12130.59073,Nairobi,Ruaraka,Babadogo,Kariandundu
0.6926.12130.59077,Nairobi,Ruaraka,Babadogo,Kasabuni
0.6926.12130.59074,Nairobi,Ruaraka,Babadogo,Kwa Murigi
0.6926.12130.59081,Nairobi,Ruaraka,Babadogo,Laundry
0.6926.12130.59078,Nairobi,Ruaraka,Babadogo,Old Kasabuni
0.6926.12130.59087,Nairobi,Ruaraka,Korogocho, Grogon A
0.6926.12130.59093,Nairobi,Ruaraka,Korogocho,Gitathuru
0.6926.12130.59092,Nairobi,Ruaraka,Korogocho,Grogon B
0.6926.12130.59094,Nairobi,Ruaraka,Korogocho,Highridge
0.6926.12130.59096,Nairobi,Ruaraka,Korogocho,Kisumu Ndogo
0.6926.12130.59090,Nairobi,Ruaraka,Korogocho,Korogocho A
0.6926.12130.59091,Nairobi,Ruaraka,Korogocho,Korogocho B
0.6926.12130.59097,Nairobi,Ruaraka,Korogocho,Lower Gitathuru
0.6926.12130.59095,Nairobi,Ruaraka,Korogocho,Ngomongo A
0.6926.12130.59089,Nairobi,Ruaraka,Korogocho,Ngomongo B
0.6926.12130.18476,Nairobi,Ruaraka,Korogocho,Ngomongo C
0.6926.12130.59088,Nairobi,Ruaraka,Korogocho,Nyayo
0.6926.12130.59085,Nairobi,Ruaraka,Lucky Summer,Bakhita
0.6926.12130.59083,Nairobi,Ruaraka,Lucky Summer,Gatheca
0.6926.12130.18479,Nairobi,Ruaraka,Lucky Summer,Glucola
0.6926.12130.59084,Nairobi,Ruaraka,Lucky Summer,Luckysummer
0.6926.12130.59082,Nairobi,Ruaraka,Lucky Summer,Mugure
0.6926.12130.59086,Nairobi,Ruaraka,Lucky Summer,Sarakasi
0.6926.12130.59062,Nairobi,Ruaraka,Mathare North,Beth Village
0.6926.12130.59063,Nairobi,Ruaraka,Mathare North,Dampsite(new Difau)
0.6926.12130.59059,Nairobi,Ruaraka,Mathare North,Ma-hinga
0.6926.12130.59060,Nairobi,Ruaraka,Mathare North,Mathare Area3
0.6926.12130.59064,Nairobi,Ruaraka,Mathare North,Matopeni
0.6926.12130.59061,Nairobi,Ruaraka,Mathare North,Mombasa Raha 
0.6926.12130.18472,Nairobi,Ruaraka,Mathare North,Otanda Village
0.6926.12130.59065,Nairobi,Ruaraka,Utalii,Area 4
0.6926.12130.59066,Nairobi,Ruaraka,Utalii,Baraka
0.6926.12130.18474,Nairobi,Ruaraka,Utalii,Daraja Gumba
0.6926.12130.59071,Nairobi,Ruaraka,Utalii,Gateway
0.6926.12130.59069,Nairobi,Ruaraka,Utalii,Mandera
0.6926.12130.59067,Nairobi,Ruaraka,Utalii,Njagwani
0.6926.12130.59068,Nairobi,Ruaraka,Utalii,Power Village
0.6926.12130.59072,Nairobi,Ruaraka,Utalii,Quarry
0.6926.12130.59070,Nairobi,Ruaraka,Utalii,T-area
0.6926.12130.54043,Nairobi,Ruaraka,Ward Unassigned,Unassigned
0.6926.12142.59198,Nairobi,Starehe,Land Mawe,Baclays
0.6926.12142.59202,Nairobi,Starehe,Land Mawe,Busia Road
0.6926.12142.17658,Nairobi,Starehe,Land Mawe,Commercial A 
0.6926.12142.59196,Nairobi,Starehe,Land Mawe,Commercial B
0.6926.12142.59197,Nairobi,Starehe,Land Mawe,Crescent
0.6926.12142.59201,Nairobi,Starehe,Land Mawe,Mandazi 2
0.6926.12142.59200,Nairobi,Starehe,Land Mawe,Mandazi Road
0.6926.12142.59199,Nairobi,Starehe,Land Mawe,Owino Road
0.6926.12142.17660,Nairobi,Starehe,Nairobi Central,Unassigned
0.6926.12142.59188,Nairobi,Starehe,Nairobi South,Bakiri View
0.6926.12142.59189,Nairobi,Starehe,Nairobi South,Bakiri View A 
0.6926.12142.59190,Nairobi,Starehe,Nairobi South,Bakiri View B
0.6926.12142.59191,Nairobi,Starehe,Nairobi South,Fuata Nyayo A
0.6926.12142.17655,Nairobi,Starehe,Nairobi South,Hamaso
0.6926.12142.59185,Nairobi,Starehe,Nairobi South,Hamaso 1
0.6926.12142.59186,Nairobi,Starehe,Nairobi South,Hamaso 2
0.6926.12142.59187,Nairobi,Starehe,Nairobi South,Hazina
0.6926.12142.59192,Nairobi,Starehe,Nairobi South,Kanaro
0.6926.12142.59193,Nairobi,Starehe,Nairobi South,Mariguini 1 
0.6926.12142.59194,Nairobi,Starehe,Nairobi South,Mariguini 2
0.6926.12142.59195,Nairobi,Starehe,Nairobi South,Shimo La Tewa
0.6926.12142.59203,Nairobi,Starehe,Ngara,Ngara
0.6926.12142.17653,Nairobi,Starehe,Pangani,Unassigned
0.6926.12142.59204,Nairobi,Starehe,Ziwani/kariokor,Matopeni
0.6926.12142.17654,Nairobi,Starehe,Ziwani/kariokor,Ziwani B
0.6926.12118.18555,Nairobi,Westlands,Kangemi,Unassigned
0.6926.12118.18550,Nairobi,Westlands,Karura,Unassigned
0.6926.12118.18552,Nairobi,Westlands,Kitisuru,Dam View
0.6926.12118.54111,Nairobi,Westlands,Kitisuru,Kibagare
0.6926.12118.18547,Nairobi,Westlands,Moutain View,Unassigned
0.6926.12118.18549,Nairobi,Westlands,Parklands/highridge,Unassigned
0.6172.11974.57326,Nakuru,Bahati,Bahati,Ampiva Kwa Tom
0.6172.11974.57328,Nakuru,Bahati,Bahati,Arahuka
0.6172.11974.57712,Nakuru,Bahati,Bahati,Bahati Central
0.6172.11974.57296,Nakuru,Bahati,Bahati,Bahati Centre
0.6172.11974.57297,Nakuru,Bahati,Bahati,Bahati Girls
0.6172.11974.57409,Nakuru,Bahati,Bahati,Banita
0.6172.11974.57410,Nakuru,Bahati,Bahati,Baraka
0.6172.11974.57369,Nakuru,Bahati,Bahati,Bawanyo
0.6172.11974.57305,Nakuru,Bahati,Bahati,Bibirioni Lower
0.6172.11974.57682,Nakuru,Bahati,Bahati,Bibirioni Upper
0.6172.11974.57298,Nakuru,Bahati,Bahati,Bondeni
0.6172.11974.57717,Nakuru,Bahati,Bahati,Cdf
0.6172.11974.57713,Nakuru,Bahati,Bahati,Factory
0.6172.11974.57707,Nakuru,Bahati,Bahati,Gate
0.6172.11974.57691,Nakuru,Bahati,Bahati,Gatitu
0.6172.11974.57740,Nakuru,Bahati,Bahati,Gituamba
0.6172.11974.57708,Nakuru,Bahati,Bahati,Goti
0.6172.11974.57729,Nakuru,Bahati,Bahati,Hospital
0.6172.11974.57718,Nakuru,Bahati,Bahati,Ikiriro
0.6172.11974.57741,Nakuru,Bahati,Bahati,Ime
0.6172.11974.57719,Nakuru,Bahati,Bahati,Jomo Kenyatta
0.6172.11974.57683,Nakuru,Bahati,Bahati,Kabebe
0.6172.11974.57710,Nakuru,Bahati,Bahati,Kambura
0.6172.11974.57678,Nakuru,Bahati,Bahati,Kamiruri
0.6172.11974.57695,Nakuru,Bahati,Bahati,Kanara
0.6172.11974.57679,Nakuru,Bahati,Bahati,Kandutura
0.6172.11974.57714,Nakuru,Bahati,Bahati,Kanisani
0.6172.11974.57742,Nakuru,Bahati,Bahati,Kanyon
0.6172.11974.57696,Nakuru,Bahati,Bahati,Kianda
0.6172.11974.57711,Nakuru,Bahati,Bahati,Kiandutu
0.6172.11974.57730,Nakuru,Bahati,Bahati,Kibaki S Farm
0.6172.11974.57703,Nakuru,Bahati,Bahati,Kimngochoch
0.6172.11974.57704,Nakuru,Bahati,Bahati,Kirima
0.6172.11974.57743,Nakuru,Bahati,Bahati,Kitur
0.6172.11974.57720,Nakuru,Bahati,Bahati,Kk
0.6172.11974.57684,Nakuru,Bahati,Bahati,Kona Baraka
0.6172.11974.57685,Nakuru,Bahati,Bahati,Kona Mbaya
0.6172.11974.57731,Nakuru,Bahati,Bahati,Land Mawe
0.6172.11974.57732,Nakuru,Bahati,Bahati,Lower Ahero
0.6172.11974.57733,Nakuru,Bahati,Bahati,Lower Kamiruri
0.6172.11974.57697,Nakuru,Bahati,Bahati,Magomano
0.6172.11974.57734,Nakuru,Bahati,Bahati,Maili Kumi
0.6172.11974.57735,Nakuru,Bahati,Bahati,Maili Tisa
0.6172.11974.57744,Nakuru,Bahati,Bahati,Marigat
0.6172.11974.57705,Nakuru,Bahati,Bahati,Marigu
0.6172.11974.57721,Nakuru,Bahati,Bahati,Menengai
0.6172.11974.57686,Nakuru,Bahati,Bahati,Migingo
0.6172.11974.57715,Nakuru,Bahati,Bahati,Miiri
0.6172.11974.57698,Nakuru,Bahati,Bahati,Mirangini
0.6172.11974.57687,Nakuru,Bahati,Bahati,Mosop
0.6172.11974.57301,Nakuru,Bahati,Bahati,Mugumo
0.6172.11974.57699,Nakuru,Bahati,Bahati,Muhika
0.6172.11974.57700,Nakuru,Bahati,Bahati,Mukeu
0.6172.11974.57722,Nakuru,Bahati,Bahati,Muko
0.6172.11974.57736,Nakuru,Bahati,Bahati,Muringa
0.6172.11974.57737,Nakuru,Bahati,Bahati,Muthaiti
0.6172.11974.57745,Nakuru,Bahati,Bahati,Mutukanio A
0.6172.11974.57746,Nakuru,Bahati,Bahati,Mutukanio B
0.6172.11974.57747,Nakuru,Bahati,Bahati,Mutukanio C
0.6172.11974.57723,Nakuru,Bahati,Bahati,Mutungati
0.6172.11974.57688,Nakuru,Bahati,Bahati,Ndolo
0.6172.11974.57748,Nakuru,Bahati,Bahati,Ngenda
0.6172.11974.57701,Nakuru,Bahati,Bahati,Ngunjiri
0.6172.11974.57356,Nakuru,Bahati,Bahati,Njeneni
0.6172.11974.57749,Nakuru,Bahati,Bahati,Olbonata
0.6172.11974.57680,Nakuru,Bahati,Bahati,Old Bahati
0.6172.11974.57738,Nakuru,Bahati,Bahati,Prayer Centre
0.6172.11974.57706,Nakuru,Bahati,Bahati,Rigogo
0.6172.11974.57677,Nakuru,Bahati,Bahati,Satellite
0.6172.11974.57724,Nakuru,Bahati,Bahati,Sayuni
0.6172.11974.57739,Nakuru,Bahati,Bahati,St Davis
0.6172.11974.57725,Nakuru,Bahati,Bahati,St John
0.6172.11974.57726,Nakuru,Bahati,Bahati,St Monicah
0.6172.11974.57681,Nakuru,Bahati,Bahati,St. Lwanga
0.6172.11974.57727,Nakuru,Bahati,Bahati,Tangi Tisa
0.6172.11974.57689,Nakuru,Bahati,Bahati,Teachers
0.6172.11974.57716,Nakuru,Bahati,Bahati,Teremka
0.6172.11974.57690,Nakuru,Bahati,Bahati,Umoja
0.6172.11974.57728,Nakuru,Bahati,Bahati,Upper Ahero
0.6172.11974.57709,Nakuru,Bahati,Bahati,Wanyororo
0.6172.11974.57702,Nakuru,Bahati,Bahati,Withare
0.6172.11974.17570,Nakuru,Bahati,Bahati,Unassigned
0.6172.11974.57769,Nakuru,Bahati,Dundori,Bavuni
0.6172.11974.57757,Nakuru,Bahati,Dundori,Danger
0.6172.11974.57752,Nakuru,Bahati,Dundori,Dundori Centre
0.6172.11974.57764,Nakuru,Bahati,Dundori,Giachonge
0.6172.11974.57758,Nakuru,Bahati,Dundori,Githioro
0.6172.11974.57750,Nakuru,Bahati,Dundori,Jua Kali
0.6172.11974.57751,Nakuru,Bahati,Dundori,Kaburi
0.6172.11974.57759,Nakuru,Bahati,Dundori,Kahuaini
0.6172.11974.57765,Nakuru,Bahati,Dundori,Kamae
0.6172.11974.57760,Nakuru,Bahati,Dundori,Karuchwa
0.6172.11974.57753,Nakuru,Bahati,Dundori,Kichinjio
0.6172.11974.57766,Nakuru,Bahati,Dundori,Kinangop
0.6172.11974.57602,Nakuru,Bahati,Dundori,Kinari
0.6172.11974.57755,Nakuru,Bahati,Dundori,Kirima
0.6172.11974.57767,Nakuru,Bahati,Dundori,Mastoo
0.6172.11974.57770,Nakuru,Bahati,Dundori,Mathare
